"msoa","Meantempwinter"
"E02001712",4.20294833183289
"E02001713",4.13045167922974
"E02001714",4.18462363878886
"E02001715",4.01587953567505
"E02001718",4.00238309966193
"E02001719",4.28698801994324
"E02001720",4.28789361317952
"E02001721",4.0254389444987
"E02001722",3.98825903733571
"E02001723",4.03954537709554
"E02001724",4.36547549565633
"E02001725",4.38979951540629
"E02001726",4.0876008272171
"E02001727",4.45296128590902
"E02001728",4.24123244815403
"E02001729",4.07501777013143
"E02001730",4.44248429934184
"E02001731",4.31022185371036
"E02001732",4.38738075892131
"E02001733",4.50782934824626
"E02001734",4.2540132800738
"E02001735",4.4744401772817
"E02001736",4.37235345045725
"E02001737",4.50864680608114
"E02001738",4.53156752056546
"E02001739",4.01389980316162
"E02001740",4.68823210398356
"E02001741",3.95080444547865
"E02001742",4.503497838974
"E02001743",4.65720510482788
"E02001744",4.23572899897893
"E02001745",4.01828142007192
"E02001746",4.39684518178304
"E02001747",4.63835676511129
"E02001748",4.21797935167948
"E02001749",4.08552567164103
"E02001750",4.46245924631755
"E02001751",4.08232303460439
"E02001752",4.32289112938775
"E02001753",4.7518744468689
"E02001754",4.6186687151591
"E02001755",4.1699393192927
"E02001756",4.13364092508952
"E02001757",4.4420534769694
"E02001758",4.26536393165588
"E02001759",4.59383885065715
"E02001760",4.5267923672994
"E02001761",4.36002540588379
"E02001762",4.25687630971273
"E02001763",4.41236845652262
"E02001764",4.67649610837301
"E02001765",4.4655098385281
"E02001766",4.44551150004069
"E02001767",4.38455096880595
"E02001768",4.77194166183472
"E02001769",4.75706354777018
"E02001770",4.73524090449015
"E02001771",4.74916307131449
"E02001772",4.68581268522474
"E02001773",4.70629421869914
"E02001774",4.5720286766688
"E02001775",4.67970633506775
"E02001776",4.49141502380371
"E02001777",4.43731570243835
"E02001778",4.67432832717896
"E02001779",4.63433345158895
"E02001780",4.61843506495158
"E02001781",4.572860399882
"E02001782",4.39731884002686
"E02001783",4.59133545557658
"E02001784",4.52982409795125
"E02001785",4.75917744636536
"E02001786",4.64775535795424
"E02001787",4.40574709574382
"E02001788",4.54698795742459
"E02001789",4.67482621329171
"E02001790",4.66992121934891
"E02001791",4.84188302357992
"E02001792",4.93483058611552
"E02001793",4.58345333735148
"E02001794",4.73961758613586
"E02001795",4.82311630249023
"E02001796",4.9477846622467
"E02001797",4.33199941750729
"E02001798",4.67468285560608
"E02001799",4.2341935634613
"E02001800",4.0605430205663
"E02001801",4.76298634211222
"E02001802",4.67528049151103
"E02001803",4.84734932581584
"E02001804",4.54900089899699
"E02001805",4.6258663336436
"E02001806",4.90646310647329
"E02001807",4.40690701348441
"E02001808",4.66500670115153
"E02001809",4.23914329210917
"E02001810",4.1434387895796
"E02001811",4.34473951657613
"E02001812",4.68758148617215
"E02001813",4.45335695478651
"E02001814",4.89200568199158
"E02001815",4.31860301229689
"E02001816",4.43749189376831
"E02001817",4.43127568562825
"E02001818",4.70358400344849
"E02001819",4.20093639691671
"E02001820",4.22832700941298
"E02001821",4.23040389021238
"E02001822",4.13112349510193
"E02001823",4.07425892353058
"E02001824",4.00688303841485
"E02001825",3.85282681205056
"E02001826",3.67405846913656
"E02001827",4.10982441902161
"E02001828",4.0419336160024
"E02001829",4.0352328883277
"E02001830",4.18553361627791
"E02001831",4.10504655043284
"E02001832",4.18028708299001
"E02001833",4.19691244761149
"E02001834",4.1805461247762
"E02001835",4.26631116867065
"E02001836",4.27643386522929
"E02001837",4.24169826507568
"E02001838",4.2199022769928
"E02001839",4.28446801503499
"E02001840",4.34058976173401
"E02001841",4.30396254857381
"E02001842",4.26969623565674
"E02001843",4.36776844660441
"E02001844",4.27771298090617
"E02001845",4.38833141326904
"E02001846",4.36790815989176
"E02001847",4.37392841445075
"E02001848",4.46586958567301
"E02001849",4.34386539459229
"E02001850",4.37347714106242
"E02001851",4.38726242383321
"E02001852",4.39557321866353
"E02001854",4.46487718158298
"E02001855",4.41896401511298
"E02001856",4.47097714742025
"E02001857",4.45586216449738
"E02001858",4.32333223025004
"E02001859",4.50153599845039
"E02001860",4.2619636853536
"E02001861",4.43203234672546
"E02001862",4.21567106246948
"E02001863",4.49803845087687
"E02001864",4.45697069168091
"E02001865",4.30715380774604
"E02001866",4.36451196670532
"E02001867",4.41194105148315
"E02001868",4.42252127329508
"E02001869",4.51573355992635
"E02001870",4.48119735717773
"E02001871",4.37030204137166
"E02001872",4.36173650953505
"E02001873",4.29020039240519
"E02001874",4.53416935602824
"E02001875",4.36281069119771
"E02001876",4.42964617411296
"E02001877",4.46881175041199
"E02001878",4.47597742080688
"E02001879",4.23574797312419
"E02001880",4.34033823013306
"E02001881",4.41235558191935
"E02001882",4.35998368263245
"E02001883",4.32419284184774
"E02001884",4.40965064366658
"E02001886",4.149788485633
"E02001888",4.24609549840291
"E02001889",4.37976423899333
"E02001890",4.13666160901388
"E02001892",4.35471248626709
"E02001893",4.2420338789622
"E02001895",4.25669312477112
"E02001896",4.36381077766418
"E02001897",4.38931941986084
"E02001898",4.25034729639689
"E02001899",3.98120657602946
"E02001900",4.28920782936944
"E02001901",4.06724577479892
"E02001902",4.24336632092794
"E02001903",4.38136720657349
"E02001904",4.32632271448771
"E02001905",4.2647168636322
"E02001906",3.99576698409186
"E02001907",4.21782497564952
"E02001908",4.35555871327718
"E02001909",4.40484460194906
"E02001910",4.32897901535034
"E02001911",4.06264972686768
"E02001913",4.15586890114678
"E02001914",4.31554635365804
"E02001915",4.23380449083116
"E02001916",4.25345039367676
"E02001918",4.25384402275085
"E02001919",4.21976677576701
"E02001920",4.02406167984009
"E02001921",4.10600332419078
"E02001922",4.32248163223267
"E02001923",4.27052998542786
"E02001924",4.21986230214437
"E02001925",4.17521127065023
"E02001926",4.25772929191589
"E02001927",4.02554217974345
"E02001928",3.90330791473389
"E02001929",4.21469688415527
"E02001930",4.17161281903585
"E02001931",4.2086390654246
"E02001932",3.95234190093146
"E02001933",4.21801948547363
"E02001934",4.16280746459961
"E02001935",4.00952299435933
"E02001936",4.11193100611369
"E02001937",4.16248114903768
"E02001938",4.17633326848348
"E02001939",4.09229063987732
"E02001941",4.14276075363159
"E02001942",4.09682679176331
"E02001943",4.1085106531779
"E02001944",4.09991049766541
"E02001945",3.7709025144577
"E02001946",3.98545963423593
"E02001947",4.03038001060486
"E02001948",4.03117819627126
"E02001949",4.01849834124247
"E02001950",3.92379903793335
"E02001951",3.70690538088481
"E02001952",3.96593777338664
"E02001953",3.98530726962619
"E02001954",3.88661527633667
"E02001955",3.83059783776601
"E02001956",3.7419730424881
"E02001957",3.83039426803589
"E02001958",4.30308055877686
"E02001959",4.06384416421254
"E02001961",4.38344399134318
"E02001962",4.32725238800049
"E02001963",4.24528129895528
"E02001964",4.32744884490967
"E02001965",4.29127955436707
"E02001966",4.36176983515422
"E02001967",4.04277176161607
"E02001968",4.34832906723022
"E02001969",4.39570768674215
"E02001970",4.395205895106
"E02001971",4.33573969205221
"E02001972",4.43012515703837
"E02001973",4.41621112823486
"E02001974",4.36797992388407
"E02001975",4.4246834119161
"E02001976",4.3311585187912
"E02001977",4.4437468846639
"E02001978",4.41642341613769
"E02001979",4.36160691579183
"E02001980",4.23037354151408
"E02001981",4.45162244070144
"E02001982",4.0478945573171
"E02001983",4.33178096347385
"E02001984",4.40049091974894
"E02001985",4.47087200482686
"E02001986",4.0845734278361
"E02001987",4.38833292325338
"E02001988",4.48747142155965
"E02001989",4.18591674168905
"E02001990",4.27074352900187
"E02001991",4.32195170720418
"E02001992",4.27749379475911
"E02001993",4.10914546251297
"E02001994",4.39652991294861
"E02001995",4.27063238620758
"E02001996",4.1999622186025
"E02001997",4.24332404136658
"E02001998",4.29770676294963
"E02001999",4.27393750349681
"E02002000",4.28739733166165
"E02002001",3.94306619962056
"E02002002",4.05030960506863
"E02002003",4.088840564092
"E02002004",3.98779459794362
"E02002005",4.20117674933539
"E02002006",4.03084707260132
"E02002007",4.23624282413059
"E02002008",4.17463729116652
"E02002009",4.0840372244517
"E02002010",4.23365481694539
"E02002011",4.46905946731567
"E02002012",4.2954375743866
"E02002013",4.44941115379333
"E02002014",4.20003234015571
"E02002015",4.4506151676178
"E02002016",4.40895454088847
"E02002017",4.42623917261759
"E02002018",4.41582091649373
"E02002019",4.47274740537008
"E02002020",4.4521164894104
"E02002021",4.41608039538066
"E02002022",4.51284509234958
"E02002023",4.54846747716268
"E02002024",4.56899666786194
"E02002025",4.13202238082886
"E02002026",4.47105320294698
"E02002027",4.52190653483073
"E02002028",4.53019857406616
"E02002029",3.96451139450073
"E02002030",4.57629664738973
"E02002031",4.56262365976969
"E02002032",4.39179393980238
"E02002033",4.32718880971273
"E02002034",4.50025963783264
"E02002035",4.13597134749095
"E02002036",4.36224595705668
"E02002037",4.39371522267659
"E02002038",4.26356426874797
"E02002039",4.42152531941732
"E02002040",4.31814654668172
"E02002041",4.14832401275635
"E02002042",4.12691219647725
"E02002043",4.47175661722819
"E02002044",4.43834924697876
"E02002045",4.49564464886983
"E02002046",4.46959225336711
"E02002047",4.48543951246474
"E02002048",4.24768225351969
"E02002049",4.3407769203186
"E02002051",4.43490727742513
"E02002052",4.39363765716553
"E02002053",4.3374410867691
"E02002054",4.35827954610189
"E02002055",4.43157339096069
"E02002056",4.40002679824829
"E02002057",4.40181835492452
"E02002058",4.44420899285211
"E02002059",4.31001103719076
"E02002060",4.40622162818909
"E02002061",4.3232753276825
"E02002062",4.2439079284668
"E02002063",4.32828891277313
"E02002064",4.10092727343241
"E02002065",4.19117742114597
"E02002066",4.186665336291
"E02002067",3.93919761975606
"E02002068",4.20892259809706
"E02002069",4.31910578409831
"E02002070",4.094788869222
"E02002071",4.13124497731527
"E02002072",4.17910019556681
"E02002073",4.09099702040354
"E02002074",3.99843390782674
"E02002075",4.21452887852987
"E02002076",3.9776086807251
"E02002077",4.43844429651896
"E02002078",3.95655417442322
"E02002079",4.05984073215061
"E02002080",4.51276683807373
"E02002081",4.40476401646932
"E02002082",4.33718713124593
"E02002083",4.34684816996257
"E02002084",4.38305568695068
"E02002085",4.37099075317383
"E02002086",4.33747825622559
"E02002087",4.32116270065308
"E02002088",4.25181078910828
"E02002089",4.09381792810228
"E02002090",4.22085981369019
"E02002091",4.12447651227315
"E02002092",4.16066853205363
"E02002093",4.19265882174174
"E02002094",4.15944123268127
"E02002095",3.98508094605945
"E02002096",4.03222459554672
"E02002097",3.92408901776454
"E02002098",4.0527184009552
"E02002099",4.01739684740702
"E02002101",4.07110937436422
"E02002102",3.99973143471612
"E02002103",4.01556388537089
"E02002104",3.98867135577732
"E02002105",3.95645051910764
"E02002106",3.93869707584381
"E02002107",3.98265806833903
"E02002108",3.92713150523958
"E02002109",3.93066359133947
"E02002110",4.18814598719279
"E02002111",4.14537668228149
"E02002112",4.25289567311605
"E02002113",4.18733978271484
"E02002114",4.29080231984456
"E02002115",4.22206322352092
"E02002116",4.09087401628494
"E02002117",4.18315013249715
"E02002118",4.20954990386963
"E02002119",4.30431848102146
"E02002120",4.18124055862427
"E02002121",4.25889412562052
"E02002122",4.31714232762655
"E02002123",4.27993742624919
"E02002124",4.16658608118693
"E02002125",4.31631735960643
"E02002126",4.33621756235758
"E02002127",4.40056557125515
"E02002128",4.34661865234375
"E02002129",4.40639766057332
"E02002130",4.42884890238444
"E02002131",4.22023861748832
"E02002132",4.42855978012085
"E02002133",4.40485215187073
"E02002134",4.46095196406047
"E02002135",4.51367860370212
"E02002136",4.50914843877157
"E02002137",4.15256794293721
"E02002138",4.43042532602946
"E02002139",4.44309083620707
"E02002140",4.52991263071696
"E02002141",4.08996595276727
"E02002142",4.51025160153707
"E02002143",4.54203716913859
"E02002144",4.3696690665351
"E02002145",4.49504502614339
"E02002146",4.46767910321554
"E02002147",4.48693251609802
"E02002148",4.17459500277484
"E02002149",4.27640024820964
"E02002150",4.30505323410034
"E02002151",4.29215494791667
"E02002152",4.22406244277954
"E02002153",4.1842983563741
"E02002154",4.35242970784505
"E02002155",4.25240770975749
"E02002156",4.27499000231425
"E02002157",4.29271038373311
"E02002158",4.31115134557088
"E02002159",4.34770210584005
"E02002160",4.37788703706529
"E02002161",4.36631393432617
"E02002162",4.15932443936666
"E02002163",4.33142455418905
"E02002164",4.33586116631826
"E02002165",4.32368024190267
"E02002166",4.37188283602397
"E02002167",4.19230212105645
"E02002168",4.2742219765981
"E02002169",4.25330368677775
"E02002170",4.45858160654704
"E02002171",4.42758822441101
"E02002174",4.16281877623664
"E02002175",4.48205725351969
"E02002176",4.21012544631958
"E02002177",4.37585600217183
"E02002178",4.10116211573283
"E02002179",4.13040701548258
"E02002180",4.18606188562181
"E02002181",4.41480520036485
"E02002182",4.23093144098918
"E02002183",3.42002265695213
"E02002184",3.89230012010645
"E02002185",4.11431060234706
"E02002186",3.38596936662992
"E02002187",3.41593543026182
"E02002188",3.29733000331455
"E02002189",3.8102855682373
"E02002190",3.74784409432184
"E02002191",3.52593966325124
"E02002192",3.42083743640355
"E02002193",3.65593118137783
"E02002194",3.48427391052246
"E02002195",3.66058749622769
"E02002196",3.18714624359494
"E02002197",3.69635562543516
"E02002198",4.11420602268643
"E02002199",4.14127039909363
"E02002200",4.01110414663951
"E02002201",4.00025018056234
"E02002202",4.1396951145596
"E02002203",4.13093919224209
"E02002204",3.67328147093455
"E02002205",2.74551083008448
"E02002206",3.96904834111532
"E02002207",4.09591992696126
"E02002208",3.901526927948
"E02002209",3.95607013172574
"E02002210",3.89108816782633
"E02002211",3.85189278920492
"E02002212",3.56282452742259
"E02002213",3.03961961609977
"E02002214",3.82125131289164
"E02002215",3.77231176694234
"E02002216",4.0880518356959
"E02002217",4.00456052356296
"E02002218",3.36769676208496
"E02002219",3.96535054842631
"E02002220",3.80469449361165
"E02002221",4.22021802266439
"E02002222",3.79463823636373
"E02002223",4.05449928177728
"E02002224",3.90635561943054
"E02002225",3.15282668670018
"E02002226",4.04716499646505
"E02002227",4.11535974343618
"E02002228",3.86237786213557
"E02002229",3.54432204034593
"E02002230",4.03631393114726
"E02002231",3.45520184437434
"E02002232",3.60253109931946
"E02002233",3.84904164075851
"E02002234",3.67861255009969
"E02002235",3.78530769877964
"E02002236",3.63035138448079
"E02002237",3.33203464084201
"E02002238",3.53683551152547
"E02002239",3.81088750178997
"E02002240",3.03453155800148
"E02002241",3.58192944526672
"E02002242",3.7982427544064
"E02002243",3.81458432144589
"E02002244",2.62330531080564
"E02002245",2.97778020302455
"E02002246",3.31246893935733
"E02002247",2.59278464619664
"E02002248",3.42670202255249
"E02002249",3.46854321161906
"E02002250",2.95908852891316
"E02002251",3.58795253435771
"E02002252",3.21320044994354
"E02002253",3.24958523114522
"E02002254",3.89686037699382
"E02002255",3.63928119341532
"E02002256",2.81134093498838
"E02002257",3.45387276013692
"E02002258",4.13492767016093
"E02002259",3.8278481165568
"E02002260",3.78558500607808
"E02002261",3.86062393365083
"E02002262",4.21333243449529
"E02002263",3.32070052929414
"E02002264",4.09371415774028
"E02002265",2.88570740818977
"E02002266",4.28813028335571
"E02002267",4.05099247750782
"E02002268",3.96764049075899
"E02002269",3.57462749481201
"E02002270",2.89378658930461
"E02002271",3.74424850373041
"E02002272",3.84016279379527
"E02002273",3.96437719464302
"E02002274",3.92579054832458
"E02002275",4.09106050597297
"E02002276",4.04118909438451
"E02002277",4.14348125457764
"E02002278",4.03449009259542
"E02002279",4.07331780592601
"E02002280",4.19971636931102
"E02002281",4.19570888413323
"E02002282",4.04874666531881
"E02002283",4.23206233978271
"E02002284",4.17669950591193
"E02002285",4.23490687779018
"E02002286",4.2281905412674
"E02002287",4.31018821398417
"E02002288",4.33397231499354
"E02002289",4.46908601125081
"E02002290",4.33048647642136
"E02002291",4.36158490180969
"E02002292",4.27108357350032
"E02002293",4.50846889283922
"E02002294",4.52030621634589
"E02002295",4.26980315314399
"E02002296",4.25582710901896
"E02002297",3.87140747706095
"E02002298",4.16629699071248
"E02002299",4.49848282337189
"E02002300",3.5521461698744
"E02002301",4.32782634099325
"E02002302",4.30473259091377
"E02002303",3.81381458327884
"E02002304",4.12745830747816
"E02002305",4.58817291259766
"E02002306",3.1943325655801
"E02002307",4.49082104365031
"E02002308",3.63783383369446
"E02002309",3.91032958030701
"E02002310",4.28994663556417
"E02002311",3.8864651521047
"E02002312",4.24775913026598
"E02002313",4.07807830969493
"E02002314",4.03454584545559
"E02002315",4.05435291926066
"E02002316",3.93152013354831
"E02002317",3.82621614138285
"E02002318",4.14859716097514
"E02002319",3.519402440389
"E02002320",3.87330560457139
"E02002321",3.88640622064179
"E02002322",2.69892744968335
"E02002323",3.83167490814671
"E02002324",3.88031074901422
"E02002325",3.0680212262604
"E02002326",3.69332611866486
"E02002327",3.71137355841123
"E02002328",2.54906862740423
"E02002329",3.1738878024949
"E02002330",4.06044122378031
"E02002331",4.10782585722027
"E02002332",4.13798195123672
"E02002333",3.96916874249776
"E02002334",3.9897141456604
"E02002335",3.86729753406998
"E02002336",3.71328350702922
"E02002337",3.57362293137444
"E02002338",3.83301150798798
"E02002339",3.89225769042969
"E02002340",3.62829857402378
"E02002341",3.72800908666669
"E02002342",3.7240727742513
"E02002343",3.6565173069636
"E02002344",3.72887444496155
"E02002345",3.85827624003092
"E02002346",3.84696197509766
"E02002347",3.8682001431783
"E02002348",3.77482239405314
"E02002349",3.92219865322113
"E02002350",3.85621252059937
"E02002351",3.82217948109496
"E02002352",3.94268043835958
"E02002353",3.84135341644287
"E02002354",3.86250845591227
"E02002356",4.17486979166667
"E02002357",4.11700793107351
"E02002358",3.85120487213135
"E02002359",3.89821806064872
"E02002360",4.16527501742045
"E02002361",4.09655912717183
"E02002362",4.23001273473104
"E02002363",4.21260249614716
"E02002364",3.99927759170532
"E02002366",4.19257018301222
"E02002367",4.38626980781555
"E02002368",4.17248509327571
"E02002369",4.30131419499715
"E02002370",3.98820328712463
"E02002371",4.46086517969767
"E02002373",4.42176310221354
"E02002374",4.41666873296102
"E02002375",4.31420834859212
"E02002376",4.40624825159709
"E02002377",4.47471590836843
"E02002379",4.19724229971568
"E02002380",4.25276679462857
"E02002381",4.21040852864583
"E02002382",4.45667775472005
"E02002383",4.57363780339559
"E02002384",4.56563059488932
"E02002385",4.58370510737101
"E02002386",4.05153328180313
"E02002387",4.12145964304606
"E02002388",4.32918508847554
"E02002389",4.47234805425008
"E02002390",4.45201317469279
"E02002391",3.97727807362874
"E02002392",4.57993125915527
"E02002393",4.62217267354329
"E02002394",4.52327744166056
"E02002395",3.88638341426849
"E02002396",4.29773016770681
"E02002397",4.0889763434728
"E02002398",4.40952282481723
"E02002399",4.63044424851735
"E02002400",4.57255707846747
"E02002401",4.5532550017039
"E02002402",4.180359068371
"E02002403",4.07461643218994
"E02002404",4.66754372914632
"E02002405",3.8980577521854
"E02002406",4.01345588763555
"E02002407",4.29029906363714
"E02002408",3.98286893632677
"E02002409",4.1335414648056
"E02002410",4.32418620586395
"E02002411",4.61259603500366
"E02002412",4.27850553194682
"E02002414",4.67351730664571
"E02002415",4.62991921106974
"E02002416",4.33069361249606
"E02002417",4.22544346584214
"E02002418",4.19115360577901
"E02002419",4.47243642807007
"E02002420",4.51202003161112
"E02002421",4.48893149693807
"E02002422",4.30419720543755
"E02002423",4.31042687098185
"E02002424",3.98561827341715
"E02002425",3.73368585109711
"E02002426",4.46047508716583
"E02002427",4.41821686426799
"E02002428",4.34738869137234
"E02002429",4.44402514563666
"E02002430",4.18046408229404
"E02002431",4.08407290776571
"E02002432",4.58134828011195
"E02002433",3.83945083618164
"E02002434",4.2319109916687
"E02002435",3.90212853749593
"E02002436",4.07260670661926
"E02002437",4.19654369354248
"E02002438",4.52596859137217
"E02002439",4.63899858792623
"E02002440",4.4915736913681
"E02002441",4.64096768697103
"E02002442",4.60121428966522
"E02002443",4.42771937052409
"E02002444",4.647963705517
"E02002445",4.40962049696181
"E02002446",4.61989722933088
"E02002447",4.52380239963531
"E02002448",4.54104093710581
"E02002449",4.52700748443604
"E02002450",4.63565409183502
"E02002451",4.37917526563009
"E02002452",4.51225930168515
"E02002453",4.59410459345037
"E02002454",4.62895504633586
"E02002455",4.42094914118449
"E02002456",4.65567270914714
"E02002457",4.64479994773865
"E02002458",4.32442004481951
"E02002459",4.60983482996623
"E02002460",4.3791675567627
"E02002461",4.48468380173047
"E02002462",4.49461654822032
"E02002463",4.5800641907586
"E02002464",4.44020411703322
"E02002465",4.70315127902561
"E02002466",4.50700463189019
"E02002467",4.69758777618408
"E02002468",4.59775416056315
"E02002469",4.40925229920281
"E02002470",4.606081366539
"E02002471",4.38208324511846
"E02002472",4.278378089269
"E02002473",4.48124442781721
"E02002474",4.46406876246134
"E02002475",4.25365037961049
"E02002476",4.31985932809335
"E02002477",4.26054853863186
"E02002478",4.27767657010983
"E02002479",4.31441315015157
"E02002480",4.40603144963582
"E02002481",4.35110223860968
"E02002482",4.33753697077433
"E02002483",4.48264005449083
"E02002484",4.86958906385634
"E02002485",4.70464928944906
"E02002487",4.84458327293396
"E02002488",4.62800947825114
"E02002489",4.80932855606079
"E02002490",4.75447003046672
"E02002491",4.52442216873169
"E02002492",4.58800411224365
"E02002493",4.75501214540922
"E02002494",4.45595987637838
"E02002496",4.51549351215363
"E02002497",4.64048194885254
"E02002498",4.45074303944906
"E02002499",4.54684257507324
"E02002500",4.46071926752726
"E02002501",4.47158336639404
"E02002502",4.47645664215088
"E02002503",4.3915638393826
"E02002504",4.41874893506368
"E02002505",4.44178930918376
"E02002506",4.41281350453695
"E02002507",4.3111039797465
"E02002508",4.30772829055786
"E02002509",4.29996474583944
"E02002510",4.21919473012288
"E02002512",4.04182012875875
"E02002513",4.12426642576853
"E02002514",4.08447271982829
"E02002515",5.1426153977712
"E02002516",5.10702927907308
"E02002517",4.91773576041063
"E02002518",5.02071301142375
"E02002519",5.01580429077148
"E02002520",4.63354295492172
"E02002521",4.39473700523376
"E02002523",4.82113663355509
"E02002524",4.19320392608643
"E02002525",4.4035071267022
"E02002526",3.99740349940765
"E02002527",4.0569900671641
"E02002529",4.1653348604838
"E02002530",3.36271950236538
"E02002532",3.77693339911374
"E02002533",3.70363525549571
"E02002534",3.52655671363653
"E02002535",4.08015197515488
"E02002536",4.12147720654805
"E02002537",4.63005818684896
"E02002538",4.31089428492955
"E02002539",3.76757771880538
"E02002540",4.04143322838677
"E02002541",4.12019308408101
"E02002542",3.9851854244868
"E02002543",3.84531251589457
"E02002544",4.22191635767619
"E02002545",3.82474633057912
"E02002546",4.09968090057373
"E02002547",3.9904533624649
"E02002548",4.16569668716855
"E02002549",3.86177621285121
"E02002550",4.05944826867845
"E02002551",4.25633668899536
"E02002552",4.23643612861633
"E02002553",4.1684635480245
"E02002554",4.11610841751099
"E02002555",3.96792613665263
"E02002556",4.06882771991548
"E02002557",4.03225368923611
"E02002558",4.00321094195048
"E02002559",3.67942012092214
"E02002560",3.86378587616815
"E02002561",3.85622255007426
"E02002562",3.89096522331238
"E02002563",3.92672379811605
"E02002564",3.93387305736542
"E02002565",3.94639007250468
"E02002566",3.9585079352061
"E02002567",3.93606638908386
"E02002568",3.95711874961853
"E02002569",3.98103193442027
"E02002570",3.9945608774821
"E02002571",3.98393460114797
"E02002572",4.02070339520772
"E02002573",3.92300581287693
"E02002574",4.60664772987366
"E02002575",4.69367321332296
"E02002576",4.7636825243632
"E02002577",4.77050685882568
"E02002578",4.78145615259806
"E02002579",4.81250913937887
"E02002580",4.8988673210144
"E02002581",4.9508049033937
"E02002582",4.70441957548553
"E02002583",4.85607123374939
"E02002584",4.74745321273804
"E02002585",4.82370760043462
"E02002586",4.69467965761821
"E02002587",4.64017179277208
"E02002588",4.62728357315063
"E02002589",4.66893621285756
"E02002590",4.67418611844381
"E02002591",4.74074522654216
"E02002592",4.73637910474811
"E02002593",4.76946128209432
"E02002594",4.73570223649343
"E02002595",4.89423227310181
"E02002596",4.87072637346056
"E02002597",4.9101513226827
"E02002598",4.77772002749973
"E02002599",4.81064009666443
"E02002600",4.92890310287476
"E02002601",4.92548044522603
"E02002602",4.88616259892782
"E02002603",4.84794010434832
"E02002604",4.74935380617778
"E02002605",4.83971118927002
"E02002606",4.92986769146389
"E02002607",4.89562728669908
"E02002608",4.85905249913533
"E02002609",4.92009867562188
"E02002610",4.62312009930611
"E02002611",4.81265242894491
"E02002612",4.81630945205688
"E02002613",4.64026282157427
"E02002614",4.56311216808501
"E02002615",3.98633052508036
"E02002616",3.95356583595276
"E02002617",4.18440556526184
"E02002618",4.03852693239848
"E02002619",4.17359844843547
"E02002620",4.25032917658488
"E02002621",4.24623823165894
"E02002622",4.01609965165456
"E02002623",4.30069923400879
"E02002624",4.13969170130216
"E02002625",4.02051434516907
"E02002626",4.23755224545797
"E02002627",4.09789244333903
"E02002628",3.89130622148514
"E02002629",3.75696158409119
"E02002630",3.34036580721537
"E02002631",3.16370423634847
"E02002632",3.24543311088173
"E02002633",5.08015290896098
"E02002634",5.00845638910929
"E02002635",5.06599272622003
"E02002636",4.92663918601142
"E02002637",4.99141677220662
"E02002638",5.05978880325953
"E02002639",4.8606333732605
"E02002640",5.00759681065877
"E02002641",4.84941943486532
"E02002642",4.95695606867472
"E02002643",4.88407882054647
"E02002644",4.81773662567139
"E02002645",4.81776968638102
"E02002646",4.67453029420641
"E02002647",4.7202296257019
"E02002648",4.67243032455444
"E02002649",4.73115825653076
"E02002650",4.59344058566623
"E02002651",4.6425522963206
"E02002652",4.44347449143728
"E02002653",4.57127316792806
"E02002654",4.58709414800008
"E02002655",4.51450230280558
"E02002656",4.56503852208455
"E02002657",4.63836908340454
"E02002658",4.6555765469869
"E02002659",4.6853457291921
"E02002660",4.5609237353007
"E02002661",4.57271390491062
"E02002662",4.63945531845093
"E02002663",4.74057737986247
"E02002664",4.72598759333293
"E02002665",4.77504706382751
"E02002666",4.78787175814311
"E02002667",4.75974750518799
"E02002668",4.67331234614054
"E02002669",4.78244503339132
"E02002670",4.74135502179464
"E02002671",4.68389595122564
"E02002672",4.63332430521647
"E02002673",4.76022799809774
"E02002674",4.69962485631307
"E02002675",4.80643216768901
"E02002676",4.78031476338704
"E02002677",4.79404481252034
"E02002678",4.77763319015503
"E02002679",4.74952745437622
"E02002680",4.78660609987047
"E02002681",4.74741450945536
"E02002682",4.73729618390401
"E02002684",3.93265550064318
"E02002685",4.61832070350647
"E02002686",4.09679767063686
"E02002687",4.45099846522013
"E02002688",4.30565961201986
"E02002689",3.6262851859105
"E02002691",3.5932438541614
"E02002692",4.01550216502971
"E02002693",4.20316500975205
"E02002694",3.5339954716982
"E02002695",4.56103780052879
"E02002696",4.00815396120319
"E02002697",4.24909355405901
"E02002698",3.89296154469108
"E02002699",4.23707905269804
"E02002700",4.29978497823079
"E02002701",4.11815128038063
"E02002702",4.24410127003988
"E02002703",4.05252878864606
"E02002704",4.29442686504788
"E02002705",4.14296368930651
"E02002706",4.51941951115926
"E02002707",3.80555462566289
"E02002708",4.53536653518677
"E02002709",4.19345094599165
"E02002710",4.56172291437785
"E02002711",4.34936432043711
"E02002712",4.40063438415527
"E02002714",4.27348116441821
"E02002715",4.10104674021403
"E02002716",4.33710871802436
"E02002717",4.62213015556335
"E02002718",4.22294414838155
"E02002719",4.44999921321869
"E02002720",4.25857307292797
"E02002721",4.22138368255562
"E02002722",4.2631119357215
"E02002723",4.26508641750255
"E02002724",4.27992126676771
"E02002725",4.27086466781853
"E02002726",4.41808984590613
"E02002727",4.72545152240329
"E02002728",4.67008046309153
"E02002729",4.55156628290812
"E02002730",4.75731309254964
"E02002731",4.73269033432007
"E02002732",4.3455320650881
"E02002733",4.63888647821214
"E02002734",4.58167362213135
"E02002735",4.74890923500061
"E02002736",4.72978401184082
"E02002737",4.71469783782959
"E02002738",4.44734748204549
"E02002739",4.72636524836222
